narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_109_675,P01,P01_109,00:50:13.600,00:50:13.24,00:50:14.22,150662,150711,put bowl onto drying rack,put-onto,1,bowl,7,"['bowl', 'rack:drying']","[7, 110]"
P01_109_676,P01,P01_109,00:50:14.100,00:50:14.02,00:50:14.83,150701,150741,pick up fork,pick-up,0,fork,14,['fork'],[14]
P01_109_677,P01,P01_109,00:50:15.101,00:50:14.68,00:50:16.45,150734,150822,rinse fork,rinse,2,fork,14,['fork'],[14]
P01_109_678,P01,P01_109,00:50:16.350,00:50:14.00,00:50:16.71,150700,150835,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_109_679,P01,P01_109,00:50:16.601,00:50:16.49,00:50:16.97,150824,150848,shake fork,shake,15,fork,14,['fork'],[14]
P01_109_68,P01,P01_109,00:03:25.351,00:03:25.28,00:03:26.01,10264,10300,pick up knife,pick-up,0,knife,4,['knife'],[4]
P01_109_680,P01,P01_109,00:50:17.109,00:50:16.84,00:50:17.96,150842,150898,put fork onto drying rack,put-onto,1,fork,14,"['fork', 'rack:drying']","[14, 110]"
P01_109_681,P01,P01_109,00:50:18.357,00:50:18.06,00:50:19.26,150903,150963,shake hands,shake,15,hand,11,['hand'],[11]
P01_109_682,P01,P01_109,00:50:19.607,00:50:19.36,00:50:20.98,150968,151049,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_109_683,P01,P01_109,00:50:20.600,00:50:21.28,00:50:24.85,151064,151242,dry hands,dry,14,hand,11,['hand'],[11]
P01_109_684,P01,P01_109,00:50:25.356,00:50:24.93,00:50:26.75,151246,151337,adjust hob,adjust,17,hob,24,['hob'],[24]
P01_109_685,P01,P01_109,00:50:27.101,00:50:26.82,00:50:31.62,151341,151581,dry hands,dry,14,hand,11,['hand'],[11]
P01_109_686,P01,P01_109,00:50:32.353,00:50:31.22,00:50:32.48,151561,151624,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_109_687,P01,P01_109,00:50:33.601,00:50:33.56,00:50:34.75,151678,151737,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P01_109_688,P01,P01_109,00:50:35.101,00:50:34.75,00:50:36.05,151737,151802,pick up plate,pick-up,0,plate,2,['plate'],[2]
P01_109_689,P01,P01_109,00:50:36.106,00:50:36.15,00:50:37.05,151807,151852,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P01_109_690,P01,P01_109,00:50:37.606,00:50:37.15,00:50:39.00,151857,151950,put down plate,put-down,1,plate,2,['plate'],[2]
P01_109_691,P01,P01_109,00:50:39.106,00:50:39.02,00:50:40.35,151951,152017,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P01_109_692,P01,P01_109,00:50:40.600,00:50:40.05,00:50:44.06,152002,152203,stir omelet,stir,10,omelet,162,['omelet'],[162]
P01_109_693,P01,P01_109,00:50:42.850,00:50:43.27,00:50:46.12,152163,152306,pat down omelette,pat-down,32,omelette,162,['omelette'],[162]
P01_109_694,P01,P01_109,00:50:48.600,00:50:45.94,00:50:58.43,152297,152921,distribute egg,distribute,27,egg,53,['egg'],[53]
P01_109_695,P01,P01_109,00:50:58.851,00:50:58.50,00:51:01.45,152925,153072,shake spatula,shake,15,spatula,20,['spatula'],[20]
P01_109_696,P01,P01_109,00:51:03.601,00:51:03.62,00:51:04.83,153181,153241,move pan,move,11,pan,5,['pan'],[5]
P01_109_697,P01,P01_109,00:51:03.851,00:51:03.72,00:51:04.67,153186,153233,tap spatula,tap,32,spatula,20,['spatula'],[20]
P01_109_698,P01,P01_109,00:51:07.107,00:51:06.06,00:51:14.69,153303,153734,shake spatula,shake,15,spatula,20,['spatula'],[20]
P01_109_699,P01,P01_109,00:51:15.600,00:51:15.16,00:51:41.62,153758,155081,move spatula around omelettes border,move-around,11,spatula,20,"['spatula', 'border:omelette']","[20, 162]"
P01_109_70,P01,P01_109,00:03:58.351,00:03:58.29,00:03:58.71,11914,11935,put down knife,put-down,1,knife,4,['knife'],[4]
P01_109_700,P01,P01_109,00:51:43.100,00:51:42.13,00:51:45.34,155106,155267,shake spatula,shake,15,spatula,20,['spatula'],[20]
P01_109_701,P01,P01_109,00:51:46.363,00:51:46.02,00:51:46.81,155301,155340,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_109_702,P01,P01_109,00:51:47.851,00:51:47.59,00:51:48.52,155379,155426,pick up plate,pick-up,0,plate,2,['plate'],[2]
P01_109_703,P01,P01_109,00:51:48.351,00:51:48.62,00:51:49.40,155431,155470,flip plate,flip,22,plate,2,['plate'],[2]
P01_109_704,P01,P01_109,00:51:50.351,00:51:49.50,00:51:51.46,155475,155573,put plate onto pan,put-onto,1,plate,2,"['plate', 'pan']","[2, 5]"
P01_109_705,P01,P01_109,00:51:51.854,00:51:51.56,00:51:53.69,155578,155684,pick up pan,pick-up,0,pan,5,['pan'],[5]
P01_109_706,P01,P01_109,00:51:54.100,00:51:53.62,00:51:57.02,155681,155851,flip omelette,flip,22,omelette,162,['omelette'],[162]
P01_109_707,P01,P01_109,00:51:59.350,00:51:59.22,00:52:00.45,155961,156022,put down pan,put-down,1,pan,5,['pan'],[5]
P01_109_708,P01,P01_109,00:52:02.350,00:52:01.82,00:52:05.31,156091,156265,move omelette onto pan,move-onto,11,omelette,162,"['omelette', 'pan']","[162, 5]"
P01_109_709,P01,P01_109,00:52:06.600,00:52:05.81,00:52:07.85,156290,156392,put down plate,put-down,1,plate,2,['plate'],[2]
P01_109_71,P01,P01_109,00:03:59.106,00:03:59.26,00:03:59.89,11963,11994,put down potato slices,put-down,1,slice:potato,30,['slice:potato'],[30]
P01_109_710,P01,P01_109,00:52:06.853,00:52:06.83,00:52:08.04,156341,156402,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P01_109_711,P01,P01_109,00:52:08.612,00:52:08.16,00:52:11.93,156408,156596,move omelette piece,move,11,piece:omelette,162,['piece:omelette'],[162]
P01_109_712,P01,P01_109,00:52:14.851,00:52:14.58,00:52:16.73,156729,156836,pat down omelette,pat-down,32,omelette,162,['omelette'],[162]
P01_109_713,P01,P01_109,00:52:16.851,00:52:16.70,00:52:37.63,156835,157881,move spatula around omelette border,move-around,11,spatula,20,"['spatula', 'border:omelette']","[20, 162]"
P01_109_714,P01,P01_109,00:52:37.851,00:52:37.93,00:52:39.88,157896,157994,pat down omelette,pat-down,32,omelette,162,['omelette'],[162]
P01_109_715,P01,P01_109,00:52:45.850,00:52:45.46,00:52:47.03,158273,158351,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_109_716,P01,P01_109,00:52:48.100,00:52:47.94,00:52:48.79,158397,158439,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_109_717,P01,P01_109,00:52:48.850,00:52:48.90,00:52:51.76,158445,158588,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_109_718,P01,P01_109,00:52:50.602,00:52:50.24,00:52:51.04,158512,158552,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_109_719,P01,P01_109,00:52:53.856,00:52:53.58,00:52:54.35,158679,158717,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_109_72,P01,P01_109,00:04:00.107,00:04:00.15,00:04:01.43,12007,12071,pick up potato slices,pick-up,0,slice:potato,30,['slice:potato'],[30]
P01_109_720,P01,P01_109,00:52:54.601,00:52:54.39,00:52:55.41,158719,158770,dry hands,dry,14,hand,11,['hand'],[11]
P01_109_721,P01,P01_109,00:52:55.352,00:52:55.44,00:52:56.22,158772,158811,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_109_723,P01,P01_109,00:52:58.606,00:52:58.90,00:52:59.81,158945,158990,pick up plate,pick-up,0,plate,2,['plate'],[2]
P01_109_724,P01,P01_109,00:53:00.106,00:53:00.10,00:53:11.23,159005,159561,wipe plate,wipe,2,plate,2,['plate'],[2]
P01_109_725,P01,P01_109,00:53:11.606,00:53:11.60,00:53:12.22,159580,159611,throw kitchen roll,throw,13,roll:kitchen,93,['roll:kitchen'],[93]
P01_109_726,P01,P01_109,00:53:12.101,00:53:11.85,00:53:13.73,159592,159686,put down plate,put-down,1,plate,2,['plate'],[2]
P01_109_728,P01,P01_109,00:53:15.358,00:53:15.41,00:53:16.15,159770,159807,pick up plate,pick-up,0,plate,2,['plate'],[2]
P01_109_729,P01,P01_109,00:53:16.354,00:53:16.19,00:53:22.18,159809,160109,wipe plate,wipe,2,plate,2,['plate'],[2]
P01_109_73,P01,P01_109,00:04:01.856,00:04:01.41,00:04:03.72,12070,12186,put down potato slices,put-down,1,slice:potato,30,['slice:potato'],[30]
P01_109_730,P01,P01_109,00:53:22.100,00:53:21.98,00:53:22.57,160099,160128,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_109_731,P01,P01_109,00:53:25.100,00:53:23.01,00:53:25.42,160150,160271,put down plate,put-down,1,plate,2,['plate'],[2]
P01_109_732,P01,P01_109,00:53:25.600,00:53:25.43,00:53:26.03,160271,160301,throw kitchen roll,throw,13,roll:kitchen,93,['roll:kitchen'],[93]
P01_109_733,P01,P01_109,00:53:27.851,00:53:27.74,00:53:28.46,160387,160423,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_109_734,P01,P01_109,00:53:29.357,00:53:29.16,00:53:33.01,160458,160650,rinse hands,rinse,2,hand,11,['hand'],[11]
P01_109_735,P01,P01_109,00:53:32.856,00:53:32.96,00:53:33.57,160648,160678,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_109_736,P01,P01_109,00:53:33.606,00:53:33.63,00:53:35.08,160681,160754,shake hands,shake,15,hand,11,['hand'],[11]
P01_109_737,P01,P01_109,00:53:35.356,00:53:35.09,00:53:36.41,160754,160820,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_109_738,P01,P01_109,00:53:36.606,00:53:36.44,00:53:39.69,160822,160984,dry hands,dry,14,hand,11,['hand'],[11]
P01_109_739,P01,P01_109,00:53:40.601,00:53:40.01,00:53:41.02,161000,161051,open drawer,open,3,drawer,8,['drawer'],[8]
P01_109_74,P01,P01_109,00:04:04.106,00:04:03.63,00:04:05.27,12181,12263,pick up potato slices,pick-up,0,slice:potato,30,['slice:potato'],[30]
P01_109_740,P01,P01_109,00:53:40.851,00:53:40.77,00:53:41.04,161038,161052,throw cloth into drawer,throw-into,13,cloth,17,"['cloth', 'drawer']","[17, 8]"
P01_109_741,P01,P01_109,00:53:41.101,00:53:41.14,00:53:41.41,161057,161070,close drawer,close,4,drawer,8,['drawer'],[8]
P01_109_742,P01,P01_109,00:53:41.851,00:53:41.41,00:53:42.82,161070,161141,open drawer,open,3,drawer,8,['drawer'],[8]
P01_109_743,P01,P01_109,00:53:44.101,00:53:42.54,00:53:45.37,161127,161268,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_109_744,P01,P01_109,00:53:45.351,00:53:45.31,00:53:46.16,161265,161308,close drawer,close,4,drawer,8,['drawer'],[8]
P01_109_745,P01,P01_109,00:53:49.106,00:53:46.54,00:53:58.28,161327,161914,dry hands,dry,14,hand,11,['hand'],[11]
P01_109_746,P01,P01_109,00:54:00.356,00:53:58.21,00:54:00.86,161910,162043,hang cloth,hang,41,cloth,17,['cloth'],[17]
P01_109_747,P01,P01_109,00:54:01.350,00:54:01.19,00:54:02.57,162059,162128,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P01_109_748,P01,P01_109,00:54:02.850,00:54:02.30,00:54:16.16,162115,162808,move spatula around omelet border,move-around,11,spatula,20,"['spatula', 'border:omelet']","[20, 162]"
P01_109_749,P01,P01_109,00:54:16.101,00:54:16.05,00:54:16.71,162802,162835,pick up pan,pick-up,0,pan,5,['pan'],[5]
P01_109_75,P01,P01_109,00:04:05.356,00:04:05.35,00:04:06.65,12267,12332,put down potato slices,put-down,1,slice:potato,30,['slice:potato'],[30]
P01_109_750,P01,P01_109,00:54:17.101,00:54:16.84,00:54:18.40,162842,162920,put down pan,put-down,1,pan,5,['pan'],[5]
P01_109_751,P01,P01_109,00:54:21.850,00:54:20.07,00:54:22.97,163003,163148,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P01_109_752,P01,P01_109,00:54:23.353,00:54:22.87,00:54:24.40,163143,163220,pick up plate,pick-up,0,plate,2,['plate'],[2]
P01_109_753,P01,P01_109,00:54:25.358,00:54:24.43,00:54:25.72,163221,163286,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_109_754,P01,P01_109,00:54:27.608,00:54:27.52,00:54:28.70,163376,163435,hang cloth,hang,41,cloth,17,['cloth'],[17]
P01_109_755,P01,P01_109,00:54:29.350,00:54:29.09,00:54:30.33,163454,163516,put down plate,put-down,1,plate,2,['plate'],[2]
P01_109_757,P01,P01_109,00:54:32.851,00:54:32.92,00:54:33.77,163646,163688,pick up plate,pick-up,0,plate,2,['plate'],[2]
P01_109_758,P01,P01_109,00:54:33.851,00:54:33.76,00:54:34.50,163688,163725,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_109_759,P01,P01_109,00:54:34.600,00:54:34.39,00:54:40.37,163719,164018,rinse plate,rinse,2,plate,2,['plate'],[2]
P01_109_76,P01,P01_109,00:04:06.856,00:04:06.51,00:04:07.83,12325,12391,pick up potato slice,pick-up,0,slice:potato,30,['slice:potato'],[30]
P01_109_760,P01,P01_109,00:54:40.110,00:54:40.11,00:54:40.76,164005,164038,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_109_761,P01,P01_109,00:54:41.350,00:54:40.63,00:54:42.43,164031,164121,shake plate,shake,15,plate,2,['plate'],[2]
P01_109_762,P01,P01_109,00:54:41.850,00:54:41.56,00:54:43.48,164078,164174,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_109_763,P01,P01_109,00:54:43.850,00:54:43.51,00:55:02.67,164175,165133,dry plate,dry,14,plate,2,['plate'],[2]
P01_109_764,P01,P01_109,00:55:02.850,00:55:02.70,00:55:04.80,165135,165240,put down plate,put-down,1,plate,2,['plate'],[2]
P01_109_765,P01,P01_109,00:55:06.100,00:55:04.90,00:55:14.40,165245,165720,dry hands,dry,14,hand,11,['hand'],[11]
P01_109_766,P01,P01_109,00:55:14.606,00:55:14.19,00:55:15.26,165709,165763,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P01_109_767,P01,P01_109,00:55:15.600,00:55:15.39,00:55:16.65,165769,165832,dry hands,dry,14,hand,11,['hand'],[11]
P01_109_768,P01,P01_109,00:55:16.600,00:55:16.77,00:55:17.15,165838,165857,pick up plate,pick-up,0,plate,2,['plate'],[2]
P01_109_769,P01,P01_109,00:55:17.101,00:55:17.13,00:55:17.99,165856,165899,flip plate,flip,22,plate,2,['plate'],[2]
P01_109_77,P01,P01_109,00:04:07.856,00:04:07.81,00:04:08.35,12390,12417,put down potato slice,put-down,1,slice:potato,30,['slice:potato'],[30]
P01_109_770,P01,P01_109,00:55:18.601,00:55:18.11,00:55:20.06,165905,166003,put plate onto pan,put-onto,1,plate,2,"['plate', 'pan']","[2, 5]"
P01_109_771,P01,P01_109,00:55:20.356,00:55:20.07,00:55:21.07,166003,166053,pick up pan,pick-up,0,pan,5,['pan'],[5]
P01_109_772,P01,P01_109,00:55:22.106,00:55:21.95,00:55:23.76,166097,166188,flip omelette,flip,22,omelette,162,['omelette'],[162]
P01_109_773,P01,P01_109,00:55:28.856,00:55:28.27,00:55:30.43,166413,166521,put down pan,put-down,1,pan,5,['pan'],[5]
P01_109_774,P01,P01_109,00:55:31.356,00:55:30.82,00:55:33.07,166541,166653,turn off hob,turn-off,8,hob,24,['hob'],[24]
P01_109_775,P01,P01_109,00:55:35.352,00:55:34.56,00:55:36.17,166728,166808,put down plate,put-down,1,plate,2,['plate'],[2]
P01_109_776,P01,P01_109,00:55:36.606,00:55:36.45,00:55:37.15,166822,166857,pick up kitchen roll,pick-up,0,roll:kitchen,93,['roll:kitchen'],[93]
P01_109_777,P01,P01_109,00:55:37.356,00:55:36.94,00:55:39.21,166847,166960,dry hands,dry,14,hand,11,['hand'],[11]
P01_109_778,P01,P01_109,00:55:39.356,00:55:39.12,00:55:39.91,166956,166995,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_109_779,P01,P01_109,00:55:40.856,00:55:40.09,00:55:41.32,167004,167066,throw kitchen roll,throw,13,roll:kitchen,93,['roll:kitchen'],[93]
P01_109_78,P01,P01_109,00:04:08.352,00:04:06.73,00:04:07.80,12336,12390,pick up potato slice,pick-up,0,slice:potato,30,['slice:potato'],[30]
P01_109_780,P01,P01_109,00:55:44.350,00:55:42.76,00:55:45.92,167138,167296,pick up plate,pick-up,0,plate,2,['plate'],[2]
P01_109_781,P01,P01_109,00:55:45.851,00:55:46.01,00:55:47.18,167300,167359,put down plate,put-down,1,plate,2,['plate'],[2]
P01_109_782,P01,P01_109,00:55:47.100,00:55:47.37,00:55:48.07,167368,167403,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_109_783,P01,P01_109,00:55:48.350,00:55:47.62,00:55:53.05,167381,167652,dry hands,dry,14,hand,11,['hand'],[11]
P01_109_784,P01,P01_109,00:55:53.100,00:55:53.15,00:55:53.93,167657,167696,hang cloth,hang,41,cloth,17,['cloth'],[17]
P01_109_785,P01,P01_109,00:55:54.856,00:55:55.00,00:55:56.11,167750,167805,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P01_109_786,P01,P01_109,00:55:56.600,00:55:56.85,00:55:57.15,167842,167857,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P01_109_787,P01,P01_109,00:55:57.350,00:55:57.12,00:56:07.67,167856,168383,lather spatula,lather,2,spatula,20,['spatula'],[20]
P01_109_788,P01,P01_109,00:56:25.350,00:56:25.00,00:56:25.70,169250,169285,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_109_789,P01,P01_109,00:56:26.100,00:56:25.93,00:56:26.67,169296,169333,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_109_79,P01,P01_109,00:04:09.106,00:04:07.79,00:04:08.23,12389,12411,put down potato slice,put-down,1,slice:potato,30,['slice:potato'],[30]
P01_109_790,P01,P01_109,00:56:26.850,00:56:26.70,00:56:30.14,169335,169507,rinse spatula,rinse,2,spatula,20,['spatula'],[20]
P01_109_791,P01,P01_109,00:56:30.600,00:56:30.58,00:56:31.07,169529,169553,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_109_792,P01,P01_109,00:56:30.851,00:56:30.66,00:56:31.18,169533,169559,shake spatula,shake,15,spatula,20,['spatula'],[20]
P01_109_793,P01,P01_109,00:56:31.600,00:56:31.42,00:56:32.22,169571,169611,put spatula onto drying rack,put-onto,1,spatula,20,"['spatula', 'rack:drying']","[20, 110]"
P01_109_794,P01,P01_109,00:56:33.100,00:56:33.27,00:56:33.83,169663,169691,pick up pan,pick-up,0,pan,5,['pan'],[5]
P01_109_795,P01,P01_109,00:56:34.852,00:56:34.64,00:56:36.57,169732,169828,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_109_797,P01,P01_109,00:56:36.350,00:56:40.55,00:56:44.94,170027,170247,empty pan,empty,20,pan,5,['pan'],[5]
P01_109_799,P01,P01_109,00:56:41.100,00:56:40.95,00:56:41.64,170047,170082,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P01_109_80,P01,P01_109,00:04:10.101,00:04:08.33,00:04:09.10,12416,12455,pick up potato slices,pick-up,0,slice:potato,30,['slice:potato'],[30]
P01_109_800,P01,P01_109,00:56:41.850,00:56:41.74,00:57:04.49,170087,171224,wash pan,wash,2,pan,5,['pan'],[5]
P01_109_801,P01,P01_109,00:57:04.600,00:57:04.84,00:57:05.54,171242,171277,empty pan,empty,20,pan,5,['pan'],[5]
P01_109_802,P01,P01_109,00:57:05.850,00:57:05.32,00:57:18.68,171266,171934,wash pan,wash,2,pan,5,['pan'],[5]
P01_109_803,P01,P01_109,00:57:18.850,00:57:18.79,00:57:19.64,171939,171982,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_109_804,P01,P01_109,00:57:20.350,00:57:19.64,00:57:21.82,171982,172091,empty pan,empty,20,pan,5,['pan'],[5]
P01_109_805,P01,P01_109,00:57:21.851,00:57:22.07,00:57:23.24,172103,172162,put down pan,put-down,1,pan,5,['pan'],[5]
P01_109_806,P01,P01_109,00:57:23.100,00:57:23.18,00:57:24.59,172159,172229,turn on tap,turn-on,6,tap,0,['tap'],[0]
P01_109_807,P01,P01_109,00:57:26.350,00:57:26.20,00:57:27.30,172310,172365,open bottle,open,3,bottle,15,['bottle'],[15]
P01_109_808,P01,P01_109,00:57:26.850,00:57:26.30,00:57:28.15,172315,172407,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_109_809,P01,P01_109,00:57:28.350,00:57:28.24,00:57:29.24,172412,172462,pour washing up liquid,pour,9,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_109_81,P01,P01_109,00:04:11.350,00:04:09.16,00:04:09.60,12458,12480,put down potato slices,put-down,1,slice:potato,30,['slice:potato'],[30]
P01_109_810,P01,P01_109,00:57:29.350,00:57:29.34,00:57:31.08,172467,172554,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9]
P01_109_811,P01,P01_109,00:57:29.850,00:57:29.84,00:57:30.50,172492,172525,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22]
P01_109_812,P01,P01_109,00:57:31.852,00:57:31.15,00:57:32.30,172557,172615,take food bits,take,0,bit:food,34,['bit:food'],[34]
P01_109_813,P01,P01_109,00:57:32.600,00:57:32.67,00:57:33.55,172633,172677,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_109_814,P01,P01_109,00:57:34.601,00:57:34.65,00:57:35.10,172732,172755,move pan,move,11,pan,5,['pan'],[5]
P01_109_815,P01,P01_109,00:57:36.850,00:57:37.20,00:57:38.07,172860,172903,open food bin,open,3,bin:food,36,['bin:food'],[36]
P01_109_816,P01,P01_109,00:57:37.850,00:57:38.10,00:57:39.54,172905,172977,throw food bits into bin,throw-into,13,bit:food,34,"['bit:food', 'bin']","[34, 36]"
P01_109_817,P01,P01_109,00:57:39.350,00:57:39.55,00:57:39.96,172977,172998,close food bin,close,4,bin:food,36,['bin:food'],[36]
P01_109_818,P01,P01_109,00:57:39.850,00:57:39.78,00:57:40.26,172989,173013,pick up pan,pick-up,0,pan,5,['pan'],[5]
P01_109_819,P01,P01_109,00:57:40.101,00:57:40.07,00:57:40.83,173003,173041,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P01_109_82,P01,P01_109,00:04:12.851,00:04:09.68,00:04:11.25,12484,12562,pick up potato slice,pick-up,0,slice:potato,30,['slice:potato'],[30]
P01_109_820,P01,P01_109,00:57:41.100,00:57:40.55,00:57:54.71,173027,173735,wash pan,wash,2,pan,5,['pan'],[5]
P01_109_821,P01,P01_109,00:57:55.100,00:57:54.89,00:57:55.66,173744,173783,empty pan,empty,20,pan,5,['pan'],[5]
P01_109_822,P01,P01_109,00:57:56.600,00:57:56.24,00:58:14.16,173812,174708,wash pan,wash,2,pan,5,['pan'],[5]
P01_109_823,P01,P01_109,00:58:14.101,00:58:14.03,00:58:14.49,174701,174724,empty pan,empty,20,pan,5,['pan'],[5]
P01_109_824,P01,P01_109,00:58:14.850,00:58:14.78,00:58:15.65,174739,174782,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P01_109_825,P01,P01_109,00:58:15.600,00:58:15.96,00:58:16.60,174798,174830,put pan onto drying rack,put-onto,1,pan,5,"['pan', 'rack:drying']","[5, 110]"
P01_109_826,P01,P01_109,00:58:16.350,00:58:16.41,00:58:16.92,174820,174846,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P01_109_827,P01,P01_109,00:58:17.100,00:58:16.63,00:58:17.63,174831,174881,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P01_109_828,P01,P01_109,00:58:17.350,00:58:17.13,00:58:17.63,174856,174881,rinse hand,rinse,2,hand,11,['hand'],[11]
P01_109_829,P01,P01_109,00:58:17.851,00:58:17.60,00:58:18.15,174880,174907,pick up cloth,pick-up,0,cloth,17,['cloth'],[17]
P01_109_83,P01,P01_109,00:04:13.600,00:04:11.25,00:04:11.70,12562,12585,put down potato slice,put-down,1,slice:potato,30,['slice:potato'],[30]
P01_109_830,P01,P01_109,00:58:18.350,00:58:18.25,00:58:19.08,174912,174954,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P01_109_831,P01,P01_109,00:58:18.850,00:58:18.70,00:58:19.73,174935,174986,turn off tap,turn-off,8,tap,0,['tap'],[0]
P01_109_832,P01,P01_109,00:58:20.613,00:58:20.52,00:58:23.90,175026,175195,wipe surface,wipe,2,surface,42,['surface'],[42]
P01_109_833,P01,P01_109,00:58:24.100,00:58:23.77,00:58:25.52,175188,175276,move glass,move,11,glass,10,['glass'],[10]
